09:05:24 00:49:21 UTC,402.0,0.0,8.2,0.0,0.0,13.67,68.0,31.4
09:05:24 00:49:31 UTC,400.0,0.0,7.37,0.0,0.0,12.28,68.0,31.4
09:05:24 00:49:42 UTC,442.0,0.0,7.37,0.0,0.0,12.28,68.0,31.4
09:05:24 00:49:53 UTC,480.0,0.0,7.37,0.0,0.0,12.28,68.0,31.4
09:05:24 00:50:03 UTC,516.0,0.0,7.37,0.0,47.0,12.28,68.0,31.4
09:05:24 00:50:14 UTC,448.0,0.0,7.37,0.0,6.0,12.28,68.0,31.4
09:05:24 00:50:24 UTC,444.0,0.0,7.37,0.0,0.0,12.28,68.0,31.4
09:05:24 00:50:35 UTC,469.0,0.0,6.54,0.0,0.0,10.9,68.0,31.4
09:05:24 00:50:45 UTC,482.0,0.0,7.37,0.0,14.0,12.28,68.0,31.4
09:05:24 00:50:56 UTC,470.0,0.0,7.37,0.0,32.0,12.28,68.0,31.4
09:05:24 00:51:06 UTC,482.0,0.0,8.2,0.0,29.0,13.67,68.0,31.3
09:05:24 00:51:17 UTC,482.0,0.0,7.37,0.0,71.0,12.28,68.0,31.3
09:05:24 00:51:27 UTC,471.0,0.0,7.37,0.0,56.0,12.28,68.0,31.3
09:05:24 00:51:38 UTC,495.0,0.0,7.37,0.0,82.0,12.28,68.0,31.3
09:05:24 00:51:49 UTC,473.0,0.0,9.03,0.0,74.0,15.05,68.0,31.3
09:05:24 00:51:59 UTC,475.0,0.0,7.37,0.0,73.0,12.28,68.0,31.3
09:05:24 00:52:10 UTC,479.0,0.0,7.37,0.0,79.0,12.28,68.0,31.3
09:05:24 00:52:20 UTC,431.0,0.0,7.37,0.0,10.0,12.28,68.0,31.4
09:05:24 00:52:31 UTC,423.0,0.0,7.37,0.0,0.0,12.28,68.0,31.4
09:05:24 00:52:41 UTC,408.0,0.0,7.37,0.0,0.0,12.28,68.0,31.4
09:05:24 00:52:52 UTC,419.0,0.0,7.37,0.0,0.0,12.28,68.0,31.4
09:05:24 00:53:02 UTC,407.0,0.0,23.97,0.0,0.0,39.95,68.0,31.4
09:05:24 00:53:13 UTC,445.0,0.0,7.37,0.0,0.0,12.28,68.0,31.4
09:05:24 00:53:23 UTC,455.0,0.0,7.37,0.0,0.0,12.28,68.0,31.4
09:05:24 00:53:34 UTC,436.0,0.0,8.2,0.0,0.0,13.67,68.0,31.4
09:05:24 00:53:45 UTC,472.0,0.0,7.37,0.0,25.0,12.28,68.0,31.4
09:05:24 00:53:55 UTC,455.0,0.0,9.03,0.0,25.0,15.05,68.0,31.3
09:05:24 00:54:06 UTC,457.0,0.0,9.03,0.0,19.0,15.05,68.0,31.3
09:05:24 00:54:16 UTC,475.0,0.0,7.37,0.0,64.0,12.28,68.0,31.3
09:05:24 00:54:27 UTC,457.0,0.0,8.2,0.0,68.0,13.67,68.0,31.3
09:05:24 00:54:37 UTC,418.0,0.0,7.37,0.0,23.0,12.28,68.0,31.3
09:05:24 00:54:48 UTC,467.0,0.0,7.37,0.0,31.0,12.28,68.0,31.4
09:05:24 00:54:58 UTC,490.0,0.0,7.37,0.0,63.0,12.28,68.0,31.4
09:05:24 00:55:09 UTC,467.0,0.0,7.37,0.0,79.0,12.28,68.0,31.4
09:05:24 00:55:20 UTC,457.0,0.0,7.37,0.0,46.0,12.28,68.0,31.4
09:05:24 00:55:30 UTC,489.0,0.0,7.37,0.0,79.0,12.28,68.0,31.3
09:05:24 00:55:41 UTC,430.0,0.0,7.37,0.0,42.0,12.28,68.0,31.3
09:05:24 00:55:51 UTC,455.0,0.0,7.37,0.0,42.0,12.28,68.0,31.3
09:05:24 00:56:02 UTC,471.0,0.0,7.37,0.0,55.0,12.28,68.0,31.3
09:05:24 00:56:12 UTC,452.0,0.0,7.37,0.0,48.0,12.28,68.0,31.3
09:05:24 00:56:23 UTC,452.0,0.0,9.86,0.0,38.0,16.43,68.0,31.3
09:05:24 00:56:33 UTC,458.0,0.0,7.37,0.0,30.0,12.28,68.0,31.4
09:05:24 00:56:44 UTC,438.0,0.0,7.37,0.0,3.0,12.28,68.0,31.4
09:05:24 00:56:54 UTC,470.0,0.0,8.2,0.0,27.0,13.67,68.0,31.4
09:05:24 00:57:05 UTC,455.0,0.0,8.2,0.0,31.0,13.67,68.0,31.4
09:05:24 00:57:16 UTC,452.0,0.0,7.37,0.0,35.0,12.28,68.0,31.4
09:05:24 00:57:26 UTC,458.0,0.0,7.37,0.0,24.0,12.28,68.0,31.4
09:05:24 00:57:37 UTC,434.0,0.0,7.37,0.0,42.0,12.28,67.0,31.4
09:05:24 00:57:47 UTC,494.0,0.0,8.2,0.0,75.0,13.67,67.0,31.4
09:05:24 00:57:58 UTC,467.0,0.0,7.37,0.0,76.0,12.28,67.0,31.4
09:05:24 00:58:08 UTC,450.0,0.0,7.37,0.0,62.0,12.28,68.0,31.4
09:05:24 00:58:19 UTC,470.0,0.0,7.37,0.0,58.0,12.28,68.0,31.4
09:05:24 00:58:29 UTC,472.0,0.0,7.37,0.0,82.0,12.28,68.0,31.4
09:05:24 00:58:40 UTC,503.0,0.0,7.37,0.0,112.0,12.28,68.0,31.4
09:05:24 00:58:50 UTC,474.0,0.0,9.86,0.0,109.0,16.43,68.0,31.4
09:05:24 00:59:01 UTC,439.0,0.0,7.37,0.0,76.0,12.28,68.0,31.3
09:05:24 00:59:12 UTC,428.0,0.0,7.37,0.0,19.0,12.28,68.0,31.3
09:05:24 00:59:22 UTC,400.0,0.0,8.2,0.0,0.0,13.67,68.0,31.3
09:05:24 00:59:33 UTC,400.0,0.0,7.37,0.0,0.0,12.28,68.0,31.3
09:05:24 00:59:43 UTC,402.0,0.0,7.37,0.0,0.0,12.28,68.0,31.3
09:05:24 00:59:54 UTC,400.0,0.0,7.37,0.0,0.0,12.28,68.0,31.2
09:05:24 01:00:04 UTC,400.0,0.0,7.37,0.0,0.0,12.28,68.0,31.2
09:05:24 01:00:15 UTC,400.0,0.0,7.37,0.0,0.0,12.28,68.0,31.2
09:05:24 01:00:25 UTC,403.0,0.0,7.37,0.0,0.0,12.28,68.0,31.2
09:05:24 01:00:36 UTC,400.0,0.0,7.37,0.0,0.0,12.28,68.0,31.2
09:05:24 01:00:46 UTC,400.0,0.0,7.37,0.0,0.0,12.28,68.0,31.1
09:05:24 01:00:57 UTC,435.0,0.0,7.37,0.0,0.0,12.28,68.0,31.1
09:05:24 01:01:08 UTC,422.0,0.0,7.37,0.0,0.0,12.28,68.0,31.2
09:05:24 01:01:18 UTC,434.0,0.0,8.2,0.0,9.0,13.67,68.0,31.2
09:05:24 01:01:29 UTC,422.0,0.0,7.37,0.0,11.0,12.28,68.0,31.2
09:05:24 01:01:39 UTC,400.0,0.0,7.37,0.0,0.0,12.28,68.0,31.2
09:05:24 01:01:50 UTC,400.0,0.0,7.37,0.0,0.0,12.28,68.0,31.2
09:05:24 01:02:00 UTC,402.0,0.0,13.18,0.0,0.0,21.97,68.0,31.2
